150
30
3
0.850000	1.533333	0.583333	0.383333	0.550000	1.133333	0.433333	1.616667	0.733333	0.250000	0.500000	0.266667	0.900000	0.533333	1.516667	0.966667	0.383333	0.266667	0.433333	1.400000	1.566667	0.450000	0.266667	1.200000	1.450000	0.666667	0.933333	0.333333	0.966667	0.733333	1.266667	0.983333	0.766667	1.133333	0.650000	1.233333	1.083333	1.016667	0.400000	0.433333	1.083333	0.166667	0.483333	1.050000	0.983333	0.733333	0.250000	0.950000	0.766667	1.016667	0.816667	0.383333	0.516667	0.450000	0.500000	0.950000	0.700000	1.100000	1.316667	1.100000	1.233333	1.633333	0.433333	0.316667	1.133333	1.433333	1.216667	0.233333	0.350000	0.500000	0.516667	1.500000	0.716667	0.533333	0.783333	1.366667	0.500000	0.566667	1.433333	1.533333	1.000000	0.250000	1.216667	0.583333	0.400000	1.550000	0.333333	1.150000	0.566667	0.166667	1.050000	1.383333	0.333333	1.300000	1.133333	0.533333	0.500000	0.583333	1.500000	0.716667	0.300000	1.133333	0.400000	1.383333	1.200000	1.516667	0.866667	0.750000	0.533333	0.716667	0.850000	0.583333	0.683333	1.350000	0.166667	1.433333	0.833333	1.650000	1.050000	0.600000	0.350000	0.533333	1.200000	1.233333	1.283333	1.283333	0.250000	1.050000	0.850000	1.383333	0.316667	0.700000	1.433333	1.650000	1.366667	0.766667	1.350000	0.783333	0.300000	0.316667	0.816667	1.083333	0.616667	0.800000	1.366667	1.316667	0.366667	0.800000	0.900000	0.883333	
1.634778	2.298369	1.706055	1.775528	1.227294	1.714825	0.254951	1.533786	1.225765	0.602080	0.750417	0.424264	1.868321	1.831154	0.656220	1.407569	0.962094	1.051487	1.020110	0.395285	0.761988	1.198176	0.849264	1.249500	0.450000	0.711073	0.333542	1.402230	1.500833	1.681703	
1.851520	1.386768	0.742462	1.052675	0.512957	0.855132	1.160011	1.068000	0.976281	1.399330	0.901388	0.945053	0.886707	1.272792	1.375227	0.450694	0.050000	0.605186	1.051190	0.753741	1.715007	0.951972	0.347311	1.488498	1.399330	0.601041	0.665676	0.880696	1.335337	1.597263	
1.176063	1.126111	1.047020	0.427931	1.632674	1.770946	1.889610	0.103078	0.445112	2.225562	0.943398	1.863632	1.407569	2.358495	1.521923	1.340009	1.202082	0.625500	2.170829	1.241219	2.359290	2.105053	0.926350	1.021335	1.831154	1.684117	1.488498	2.013237	0.477624	0.686477	
2.499000	0.951315	0.442295	1.133578	0.745822	0.425000	1.967867	1.442221	1.550806	2.150581	1.677982	1.691892	0.125000	1.102554	2.211476	0.413824	0.862047	1.231107	1.525819	1.598828	2.518060	1.275000	1.125278	2.188892	2.246108	1.265158	1.490386	0.980434	1.856071	2.114976	
2.147673	2.874456	2.245134	2.394264	1.576785	2.071382	0.380789	2.166218	1.855398	0.150000	1.368622	0.583095	2.345341	1.980688	1.068000	1.865811	1.468205	1.677982	1.025000	1.027740	0.301040	1.305996	1.449569	1.789204	0.650000	1.017657	0.855132	1.608182	2.114829	2.275549	
1.285739	1.333464	0.901388	0.730154	1.117195	1.389244	1.297353	0.525000	0.371652	1.621149	0.506211	1.241219	1.209339	1.875167	1.118034	0.939747	0.645174	0.000000	1.559247	0.665676	1.802776	1.523155	0.309233	0.958188	1.325943	1.068878	0.867828	1.485135	0.730154	0.992472	
2.340539	0.650481	0.226385	0.870704	0.962094	0.728869	2.060491	1.231107	1.397542	2.282132	1.612452	1.821572	0.190394	1.408013	2.188892	0.561805	0.930054	1.125278	1.744276	1.606432	2.615578	1.518634	1.099147	2.062311	2.282132	1.418185	1.567043	1.250250	1.668270	1.917355	
2.690376	2.490607	1.818310	2.253470	0.916856	1.310057	1.007782	2.223876	2.033009	0.887764	1.700000	0.691466	1.758195	0.996243	1.770946	1.323112	1.151086	1.706239	0.150000	1.325000	1.336507	0.388909	1.397542	2.295240	1.479231	0.637377	0.964689	0.726722	2.379732	2.613666	
1.875000	1.985101	1.343968	1.573412	0.753741	1.245492	0.581485	1.450216	1.220912	0.797261	0.874643	0.347311	1.449569	1.375682	1.063602	0.973717	0.565685	0.925338	0.694622	0.512957	1.131923	0.785016	0.632949	1.480076	0.925000	0.257391	0.167705	0.941077	1.559046	1.787806	
0.964689	1.592365	1.225255	0.922293	1.399330	1.710629	1.270089	0.555090	0.213600	1.615743	0.291548	1.305996	1.541509	2.159282	0.886707	1.264170	0.921954	0.333542	1.726992	0.626997	1.713549	1.741049	0.548293	0.625000	1.179248	1.241471	0.937083	1.750893	0.515388	0.749166	
1.525819	2.394394	1.826540	1.835245	1.400223	1.883149	0.325000	1.554228	1.226020	0.661910	0.728011	0.590021	2.010286	2.013082	0.496236	1.559046	1.106797	1.105102	1.192686	0.442295	0.704450	1.378858	0.945053	1.152443	0.279508	0.892328	0.500625	1.583706	1.467353	1.625192	
1.692077	2.601562	2.017734	2.055024	1.516781	2.010286	0.246221	1.777815	1.448491	0.503115	0.948683	0.594243	2.180883	2.071835	0.617454	1.717738	1.274755	1.325236	1.188486	0.660019	0.480885	1.412887	1.150272	1.333464	0.230489	0.975320	0.640800	1.654728	1.681703	1.829276	
1.206493	1.513481	1.060660	0.903120	1.152443	1.477329	1.147007	0.642748	0.388104	1.480076	0.333542	1.126111	1.350926	1.912132	0.939415	1.035917	0.675463	0.180278	1.502082	0.503115	1.637834	1.500833	0.301040	0.850368	1.149184	1.012423	0.750417	1.503537	0.738664	0.986154	
2.882815	2.223876	1.576785	2.133219	0.682367	0.906228	1.418846	2.209779	2.096575	1.375000	1.874166	1.068000	1.425219	0.474342	2.093144	1.075000	1.096586	1.733854	0.500000	1.546165	1.825171	0.257391	1.436358	2.492614	1.873666	0.785016	1.206493	0.328824	2.456751	2.711319	
2.569655	0.887764	0.471699	1.150272	0.867828	0.509902	2.091202	1.488498	1.621149	2.275549	1.775176	1.816762	0.111803	1.175266	2.319483	0.536773	0.980434	1.315295	1.645068	1.711176	2.641969	1.389244	1.229075	2.270050	2.363922	1.390144	1.611870	1.086566	1.913929	2.169101	
1.518634	1.075291	0.625000	0.553399	1.006231	1.190851	1.476906	0.548862	0.571183	1.777990	0.783023	1.360606	0.946375	1.740869	1.388569	0.743303	0.583631	0.279508	1.575793	0.884590	2.007019	1.485976	0.403113	1.216553	1.565647	1.102554	1.006231	1.386542	0.895126	1.160011	
2.180883	1.185854	0.515388	1.075291	0.403113	0.493077	1.510381	1.245492	1.255488	1.706239	1.279893	1.245492	0.520216	1.051487	1.775704	0.050000	0.406971	0.896172	1.165386	1.154340	2.062311	0.965984	0.715891	1.838478	1.789204	0.831039	1.030776	0.756637	1.597263	1.862961	
2.081015	0.738664	0.070711	0.700446	0.859142	0.782624	1.827738	0.999062	1.133854	2.070175	1.336507	1.613420	0.380789	1.439184	1.916377	0.450694	0.707990	0.850000	1.612839	1.342805	2.381701	1.422146	0.831039	1.792519	2.023765	1.234909	1.331587	1.200260	1.421487	1.677051	
1.505407	1.945829	1.367708	1.423464	1.019804	1.475847	0.592663	1.206752	0.925338	0.917197	0.515388	0.579871	1.557442	1.711176	0.740355	1.118034	0.661910	0.705780	1.060955	0.141421	1.117195	1.152443	0.494975	1.110180	0.728869	0.620987	0.223607	1.274755	1.237437	1.449353	
