200
30
3
0.733333	1.066667	0.433333	0.883333	0.766667	0.183333	1.083333	0.600000	0.300000	0.600000	0.533333	1.366667	1.066667	1.466667	0.166667	0.883333	0.450000	0.550000	0.983333	0.600000	0.633333	0.883333	0.700000	0.900000	1.416667	0.383333	0.433333	1.433333	1.133333	1.350000	0.966667	0.900000	0.183333	0.516667	1.650000	0.883333	0.716667	1.516667	1.483333	0.883333	1.033333	1.350000	0.616667	0.550000	1.483333	1.266667	1.633333	0.316667	1.616667	0.216667	1.316667	0.183333	1.100000	1.133333	0.250000	0.900000	0.783333	1.000000	0.816667	0.566667	0.583333	0.666667	1.000000	0.550000	0.550000	0.800000	0.300000	0.933333	1.633333	1.250000	1.600000	1.100000	0.650000	1.316667	1.416667	0.533333	0.850000	1.216667	1.600000	0.950000	0.883333	0.750000	1.400000	0.316667	0.300000	0.583333	0.916667	1.033333	0.750000	0.816667	1.383333	0.850000	0.333333	1.216667	0.250000	0.300000	0.350000	0.716667	0.716667	1.200000	0.716667	0.950000	1.366667	0.550000	0.733333	0.200000	0.666667	1.333333	0.383333	0.733333	0.183333	0.633333	0.400000	0.500000	1.500000	1.516667	1.000000	1.533333	0.316667	0.416667	0.983333	1.416667	0.450000	0.600000	1.000000	1.100000	1.366667	0.600000	1.333333	0.966667	0.933333	1.316667	0.683333	0.966667	0.500000	1.166667	0.466667	1.150000	0.483333	0.800000	1.166667	0.300000	1.316667	0.450000	1.250000	0.633333	1.050000	1.083333	0.266667	1.216667	1.300000	0.300000	0.466667	1.466667	1.033333	0.433333	0.200000	0.966667	1.616667	0.516667	1.000000	1.200000	0.200000	0.600000	0.966667	1.033333	0.700000	1.183333	0.666667	0.600000	1.350000	0.166667	1.000000	0.866667	1.066667	1.433333	0.666667	1.516667	0.833333	1.050000	1.650000	1.066667	1.500000	0.333333	1.350000	1.500000	1.316667	1.550000	0.950000	1.500000	0.500000	0.383333	0.616667	1.266667	0.333333	0.233333	1.633333	0.383333	1.350000	1.266667	
0.304138	2.201420	0.930390	0.676849	2.104311	1.878330	1.201041	2.231871	1.386768	1.478386	1.248249	2.319617	1.456237	2.480045	1.200260	1.536636	1.924188	0.328824	1.063602	2.000000	0.371652	0.602080	1.432873	0.707107	0.771767	1.764405	0.906228	1.437228	1.000000	2.150145	
2.635455	2.090006	1.865811	1.882153	1.039832	1.825171	1.948236	1.711176	1.255488	2.031317	1.281601	0.348210	2.421002	0.100000	1.622113	1.028652	2.303394	2.255272	1.402007	0.406971	2.228508	1.810559	1.726630	2.956455	2.691189	1.281113	1.644878	0.965013	2.359158	0.657647	
2.435416	1.711724	1.835926	1.648674	0.661910	1.451938	1.976424	1.334166	1.278916	1.683931	1.252248	0.090139	2.080415	0.378319	1.317431	0.743303	1.932938	2.130874	1.180042	0.333542	2.010752	1.667708	1.800174	2.726032	2.427061	0.916856	1.578765	0.848896	2.059430	0.279508	
0.491172	2.059733	1.700184	1.020110	2.337333	1.831154	1.978952	2.232151	2.081015	1.358538	1.921100	2.740096	1.126111	2.964055	1.380444	1.909188	1.675187	1.107079	1.500000	2.495245	0.705780	1.267379	2.201278	0.190394	0.261008	1.950801	1.627882	1.985101	0.745822	2.500125	
1.276959	1.025000	2.006552	0.961769	1.575198	0.866747	2.319617	1.265158	2.079964	0.425735	1.903943	2.160150	0.079057	2.452040	0.828402	1.407347	0.625000	1.626730	1.234150	2.055633	1.027740	1.445035	2.429249	1.229075	0.806226	1.200521	1.789728	1.725181	0.381608	1.856071	
1.600781	1.925162	0.850368	0.941077	1.198176	1.560649	1.030776	1.700368	0.406971	1.494364	0.292617	1.073837	1.792519	1.163239	0.958188	0.605186	1.924188	1.179248	0.525595	0.696419	1.231107	0.743303	0.930390	1.955761	1.764405	1.079641	0.588430	0.152069	1.557241	1.029866	
2.441311	1.684117	1.858259	1.651704	0.632949	1.428504	2.002498	1.304320	1.305996	1.668270	1.275980	0.090139	2.065944	0.400780	1.310773	0.742462	1.910497	2.144907	1.185854	0.364005	2.015099	1.680774	1.829105	2.728095	2.425000	0.897566	1.598828	0.867828	2.052438	0.251247	
1.916377	0.276134	2.288695	1.319327	1.044330	0.225000	2.583118	0.530330	2.142574	0.456207	1.985101	1.731509	0.705780	2.053807	0.867828	1.202601	0.269258	2.091799	1.310057	1.767767	1.559046	1.761391	2.605883	1.955761	1.532359	0.781425	2.016494	1.654728	1.051190	1.405569	
1.399330	2.352791	0.316228	1.013040	1.739253	1.981161	0.482830	2.184176	0.320156	1.802776	0.276134	1.607016	2.015564	1.645068	1.280625	1.119431	2.270050	0.832166	0.831039	1.212693	1.151086	0.575000	0.471699	1.796003	1.726630	1.569235	0.201556	0.707107	1.673507	1.584692	
1.460308	1.912132	0.753741	0.818917	1.257229	1.542927	0.965660	1.715007	0.425000	1.434617	0.265754	1.195042	1.711176	1.299279	0.896172	0.637377	1.879495	1.041933	0.443001	0.827647	1.095730	0.602080	0.905884	1.817966	1.636498	1.095730	0.475657	0.261008	1.450862	1.125000	
1.442654	0.901388	1.620378	0.711073	0.870704	0.536773	1.912132	0.855862	1.488498	0.400780	1.325000	1.397542	0.770146	1.685415	0.201556	0.651920	0.816241	1.480076	0.640312	1.294701	1.026219	1.107362	1.936653	1.601952	1.221935	0.480234	1.345362	1.037123	0.778621	1.102554	
2.285279	0.145774	2.655301	1.699448	1.184536	0.512957	2.944911	0.525595	2.471462	0.831039	2.321234	1.885636	1.007782	2.211476	1.235162	1.492062	0.460977	2.472473	1.663205	1.992486	1.937298	2.136001	2.952647	2.300000	1.875000	1.028652	2.378287	1.962301	1.403567	1.566246	
2.263018	1.992486	1.480076	1.532359	0.999062	1.681703	1.579953	1.655295	0.880696	1.804335	0.893378	0.498121	2.174425	0.482830	1.340009	0.756637	2.136879	1.865643	1.054751	0.145774	1.866313	1.425219	1.378632	2.596392	2.353853	1.122776	1.253994	0.583631	2.057000	0.654313	
