200
30
3
0.883333	1.350000	0.266667	0.500000	1.516667	1.583333	0.766667	0.316667	0.250000	0.850000	0.583333	0.850000	1.633333	1.116667	1.400000	0.516667	0.816667	0.533333	0.416667	0.883333	0.966667	1.083333	1.466667	1.566667	1.483333	0.316667	0.316667	1.650000	0.933333	1.033333	1.266667	1.116667	1.050000	0.866667	0.933333	0.866667	0.950000	1.450000	0.650000	0.200000	0.266667	0.433333	1.066667	0.533333	1.166667	1.366667	1.216667	0.850000	0.850000	0.650000	1.200000	1.000000	0.183333	0.333333	1.633333	1.116667	0.916667	0.683333	1.450000	1.066667	0.450000	0.816667	1.200000	1.183333	1.200000	1.350000	1.000000	1.016667	1.550000	0.700000	1.100000	1.383333	0.850000	0.483333	1.350000	1.650000	0.933333	1.283333	0.466667	0.750000	0.666667	1.033333	1.500000	0.850000	0.250000	0.466667	0.416667	1.466667	1.283333	1.300000	0.200000	0.216667	1.366667	0.200000	0.716667	1.350000	1.283333	0.733333	1.050000	0.200000	0.600000	0.383333	0.300000	0.433333	1.300000	0.450000	0.950000	0.916667	0.733333	1.083333	1.183333	0.433333	0.550000	0.866667	0.216667	1.583333	1.150000	0.583333	1.450000	1.383333	1.633333	0.866667	0.883333	1.416667	0.700000	0.516667	0.550000	0.650000	1.600000	0.666667	1.133333	0.650000	0.366667	0.383333	0.800000	0.983333	0.183333	1.233333	0.933333	0.683333	0.700000	1.133333	0.300000	0.666667	0.333333	1.283333	1.133333	1.100000	0.433333	1.250000	0.433333	0.750000	0.866667	0.700000	1.333333	0.766667	0.950000	1.100000	0.233333	1.500000	1.183333	0.516667	1.266667	1.200000	1.100000	0.816667	0.800000	1.083333	0.466667	0.233333	1.483333	1.033333	0.950000	0.433333	1.500000	1.383333	1.016667	0.316667	1.266667	1.066667	0.533333	1.316667	1.050000	0.400000	0.450000	0.583333	1.583333	0.800000	1.650000	1.450000	0.783333	1.283333	0.883333	1.116667	1.516667	0.616667	0.250000	0.683333	0.666667	1.166667	
1.464795	2.204824	2.064128	2.634032	1.231361	2.227246	0.917197	1.600195	1.129436	0.680074	2.304886	1.308625	1.831154	1.285496	1.882153	1.817278	1.342805	2.308950	2.015564	2.255272	2.558564	1.802776	1.608182	0.843356	0.160078	2.146072	0.176777	1.745351	0.458939	0.775000	
1.368622	1.521923	2.047102	2.135562	0.333542	1.333464	0.325960	1.867652	1.114955	0.570088	1.767767	0.951315	1.309819	1.431782	1.081665	0.921954	0.682367	1.518634	2.150581	1.994054	1.917355	0.912414	1.723731	0.145774	1.015197	1.250250	0.883883	1.435705	0.529741	1.220912	
1.425219	1.714825	2.102380	2.298097	0.525000	1.541509	0.436606	1.852363	1.138530	0.546008	1.934716	1.055047	1.466714	1.432000	1.290591	1.107079	0.855132	1.727896	2.172125	2.104311	2.105499	1.122776	1.740869	0.134629	0.838153	1.435705	0.676849	1.546165	0.316228	1.140175	
0.025000	1.294701	0.676849	1.342805	1.536636	1.980057	1.049405	0.693271	0.325000	0.905539	1.118034	0.500000	0.789383	0.353553	1.372953	1.930026	0.945053	1.612839	0.806226	0.816241	1.480287	1.662077	0.425735	1.485345	1.393960	2.176149	1.601952	0.431567	1.545356	0.835539	
0.450694	0.875357	1.028652	1.149184	1.187960	1.511001	0.794512	1.163239	0.527376	0.820061	0.832166	0.180278	0.388104	0.776209	0.901388	1.500833	0.529741	1.158123	1.241974	0.883883	1.138530	1.210372	0.895126	1.245492	1.475847	1.725724	1.597263	0.325960	1.431127	1.085415	
1.241974	0.648556	1.796176	1.372953	0.742041	0.721110	0.783023	1.941649	1.208305	1.079641	1.007782	0.784618	0.680074	1.522539	0.182003	0.770146	0.403113	0.614919	2.034853	1.494364	1.051487	0.436606	1.686898	1.046721	1.765290	0.943398	1.736555	1.033501	1.423464	1.648105	
0.886002	2.153050	0.883883	2.071835	2.183031	2.804015	1.651704	0.206155	0.890225	1.359458	1.925649	1.299279	1.649242	0.561805	2.213736	2.672195	1.720465	2.474495	0.618971	1.401116	2.303394	2.450128	0.500625	1.993897	1.426972	2.951694	1.736555	1.262191	1.865811	0.794512	
0.691466	1.858090	0.403887	1.650189	2.191461	2.641141	1.680774	0.301040	0.877852	1.461592	1.559247	1.175266	1.376817	0.579871	2.026388	2.605043	1.620378	2.214723	0.176777	0.955249	1.941649	2.335862	0.269258	2.088061	1.730787	2.850548	2.009975	0.961769	2.057456	1.073837	
1.559848	1.706239	2.239001	2.336798	0.395285	1.418846	0.525595	2.025617	1.291559	0.715891	1.967867	1.154340	1.513481	1.597655	1.241974	0.950000	0.883530	1.675187	2.328626	2.199148	2.105053	1.012423	1.899013	0.079057	1.021335	1.275980	0.828402	1.640503	0.450694	1.331587	
1.693000	2.221627	2.334524	2.745223	1.044330	2.069118	0.903120	1.932938	1.364276	0.805062	2.394394	1.436358	1.917355	1.578171	1.823630	1.601757	1.347683	2.260669	2.325538	2.452167	2.601562	1.655483	1.904107	0.642748	0.540833	1.925162	0.230489	1.911969	0.223607	1.118034	
